,trace_id,flight,departure_date,price,origin,dest_city_code,timestamp
321,23,ZAG_FCO,2022-08-29,28.0,,,2022-08-06 22:34:00
322,12,ZAG_FCO,2022-08-19,64.0,,,2022-08-06 22:34:00
323,13,ZAG_FCO,2022-08-20,45.0,,,2022-08-06 22:34:00
324,14,ZAG_FCO,2022-08-21,70.0,,,2022-08-06 22:34:00
325,19,ZAG_FCO,2022-08-26,90.0,,,2022-08-06 22:34:00
326,0,ZAG_FCO,2022-08-08,36.0,,,2022-08-06 22:34:00
327,4,ZAG_FCO,2022-08-12,49.0,,,2022-08-06 22:34:00
328,5,ZAG_FCO,2022-08-13,15.0,,,2022-08-06 22:34:00
329,7,ZAG_FCO,2022-08-14,82.0,,,2022-08-06 22:34:00
330,8,ZAG_FCO,2022-08-15,66.0,,,2022-08-06 22:34:00
331,22,FCO_ZAG,2022-08-27,15.0,,,2022-08-06 22:34:00
332,23,FCO_ZAG,2022-08-28,15.0,,,2022-08-06 22:34:00
333,24,FCO_ZAG,2022-08-29,15.0,,,2022-08-06 22:34:00
334,14,FCO_ZAG,2022-08-19,77.0,,,2022-08-06 22:34:00
335,15,FCO_ZAG,2022-08-20,26.0,,,2022-08-06 22:34:00
336,16,FCO_ZAG,2022-08-21,18.0,,,2022-08-06 22:34:00
337,17,FCO_ZAG,2022-08-22,26.0,,,2022-08-06 22:34:00
338,8,FCO_ZAG,2022-08-13,90.0,,,2022-08-06 22:34:00
339,9,FCO_ZAG,2022-08-14,90.0,,,2022-08-06 22:34:00
340,21,FCO_ZAG,2022-08-26,15.0,,,2022-08-06 22:34:00
341,23,ZAG_BGY,2022-08-27,95.0,,,2022-08-06 22:34:00
342,27,ZAG_BGY,2022-08-30,14.0,,,2022-08-06 22:34:00
343,28,ZAG_BGY,2022-08-31,15.0,,,2022-08-06 22:34:00
344,10,ZAG_BGY,2022-08-18,31.0,,,2022-08-06 22:34:00
345,1,ZAG_BGY,2022-08-09,28.0,,,2022-08-06 22:34:00
346,2,ZAG_BGY,2022-08-10,20.0,,,2022-08-06 22:34:00
347,3,ZAG_BGY,2022-08-11,13.0,,,2022-08-06 22:34:00
348,5,ZAG_BGY,2022-08-13,43.0,,,2022-08-06 22:34:00
349,6,ZAG_BGY,2022-08-14,11.0,,,2022-08-06 22:34:00
350,8,ZAG_BGY,2022-08-16,29.0,,,2022-08-06 22:34:00
351,9,ZAG_BGY,2022-08-17,38.0,,,2022-08-06 22:34:00
352,23,BGY_ZAG,2022-08-27,13.0,,,2022-08-06 22:34:00
353,24,BGY_ZAG,2022-08-28,11.0,,,2022-08-06 22:34:00
354,26,BGY_ZAG,2022-08-30,12.0,,,2022-08-06 22:34:00
