Id,CityName,CountryName,CountyCode,ImageUrl,lat,lon
ZAGR,Zagreb,Croatia,HR,,45.806026,15.976218
LJUB,Ljubljana,Slovenia,SI,,46.063562,14.488539999999999
TRIE,Trieste,Italy,IT,,45.630313,13.795789000000001
VENI,Treviso,Italy,IT,,45.664277,12.241299
BRUS,Brussels,Belgium,BE,https://content.skyscnr.com/7f99e0b77af76bf7e89a614cba3a1d9d/GettyImages-517851449.jpg,50.843183,4.371755
ALIC,Alicante,Spain,ES,https://content.skyscnr.com/2df165e46db19d6bcbb86e556a49a1bf/alicante.jpg,38.360892,-0.486281
MADR,Madrid,Spain,ES,https://content.skyscnr.com/13ce98b674f110e5466fea801ffb05bd/madrid.jpg,40.429913,-3.6692449999999996
FUER,Fuerteventura,Spain,ES,https://content.skyscnr.com/b4ef80670c581d86543850f97fb2df9f/GettyImages-460870155.jpg,40.09095,-3.464618
BARC,Barcelona,Spain,ES,https://content.skyscnr.com/7adba3a46af3ca29695f96937d19fcf1/GettyImages-149127892.jpg,41.400347,2.159592
MALA,Malaga,Spain,ES,https://content.skyscnr.com/885adc49a58167bc2bfc0ec3176095d1/GettyImages-178637651.jpg,36.709737,-4.462013
SEVI,Seville,Spain,ES,https://content.skyscnr.com/7b3a368cac5b45d17fc01b6122cc68b0/GettyImages-536922069.jpg,37.383606,-5.97997
PALM,Palma,Spain,ES,https://content.skyscnr.com/c643eed202678c7de51c5ed5856998e4/GettyImages-497942480.jpg,39.575748,2.656644
BILB,Bilbao,Spain,ES,https://content.skyscnr.com/060f28eebcfc6402d8ab9c887c295ff6/GettyImages-176437830.jpg,43.258534000000004,-2.937123
VALE,Valencia,Spain,ES,https://content.skyscnr.com/m/2151532d1a93105c/original/Guide-Page-Image-Valencia.JPG,39.464773,-0.36325799999999997
GRAN,Gran Canaria,Spain,ES,https://content.skyscnr.com/m/52c63dea83a8987c/original/24_19-1.jpg,27.968864,-15.392475
ARRE,Lanzarote,Spain,ES,https://content.skyscnr.com/8f05010aa03fd05aa210ab04d5edc14d/GettyImages-453466115.jpg,40.09095,-3.464618
TENE,Tenerife,Spain,ES,https://content.skyscnr.com/m/5954933ffe79635b/original/eyeem-28451928-143557105.jpg,28.46824,-16.254620000000003
IBIZ,Ibiza,Spain,ES,https://content.skyscnr.com/d5a71bb9ad10ed943ce61251761be64a/GettyImages-177133241.jpg,38.908487,1.431386
SANT,Santander,Spain,ES,https://content.skyscnr.com/364a15bf843b1cbaff238b40d2ba0626/GettyImages-473550916.jpg,43.455334,-3.824443
JERE,Jerez,Spain,ES,https://content.skyscnr.com/4494ca93db98fff4b44987674f27433d/GettyImages-545879142.jpg,36.687915999999994,-6.126648
AVIL,Asturias,Spain,ES,https://content.skyscnr.com/586e2799edf9ce96741e32122cc0df88/GettyImages-478937673.jpg,43.320572,-5.973707
SANS,San Sebastian,Spain,ES,https://content.skyscnr.com/68d7b32cae281d000c51abbac7dc8aeb/GettyImages-476595079.jpg,43.314797999999996,-1.9745830000000002
SANC,Santiago de Compostela,Spain,ES,https://content.skyscnr.com/e19aa81083a29803e0f619554eead53b/eyeem-26693940-124275584.jpg,42.883508,-8.540282000000001
GRAO,Granada,Spain,ES,https://content.skyscnr.com/6c6fe125df67140eb31858be6f226105/GettyImages-177531241.jpg,37.182503999999994,-3.601235
GERO,Girona,Spain,ES,https://content.skyscnr.com/2f2e265082e346c1a4f03d113955a9ec/GettyImages-516250775.jpg,41.97268,2.818698
PAMP,Pamplona,Spain,ES,https://content.skyscnr.com/cdf660a93ef7539ffbf5895fe7b34e8f/GettyImages-177522209.jpg,42.817546,-1.6511630000000002
MELI,Melilla,Spain,ES,https://content.skyscnr.com/a6f2de51461270a30465a23e66768fec/GettyImages-451822087.jpg,35.287631,-2.948249
VITO,Vitoria-Gasteiz,Spain,ES,,42.854746999999996,-2.6761790000000003
CAGL,Cagliari,Italy,IT,https://content.skyscnr.com/m/1c520904cb530a78/original/eyeem-26694340-131957363.jpg,39.23253,9.110622
PISA,Pisa,Italy,IT,https://content.skyscnr.com/14469415402f6651d1f8f1b3b8b483b0/GettyImages-498016949.jpg,43.709084999999995,10.398916
TRAP,Trapani,Italy,IT,https://content.skyscnr.com/bc9d50a8707c2a3faf1c430c4973cfe0/eyeem-26693940-126565453.jpg,38.010565,12.545514
BOLO,Bologna,Italy,IT,https://content.skyscnr.com/e0ed7f0c0c4807256fbfb586c7553b41/bologna.jpg,44.503639,11.344398
GENO,Genoa,Italy,IT,https://content.skyscnr.com/8d62591d406da8a128d274d05e042ed2/GettyImages-520961993.jpg,44.423320000000004,8.879033
REGG,Reggio Calabria,Italy,IT,https://content.skyscnr.com/c842a0646150babd46c1371e012c2827/GettyImages-489955648.jpg,38.118388,15.706528
TURI,Turin,Italy,IT,https://content.skyscnr.com/8b7a06603efcb6bdde92edd3751784ec/GettyImages-480512869.jpg,45.059405,7.652514
BARI,Bari,Italy,IT,https://content.skyscnr.com/m/3930ff32e7360c83/Large-eyeem-26694340-130154301.jpg,41.111267,16.861202
MILA,Milan,Italy,IT,https://content.skyscnr.com/0f320987e189f43d5256fd38df04a977/GettyImages-461823317.jpg,45.473702,9.170685
MARA,Lamezia Terme,Italy,IT,https://content.skyscnr.com/m/fae19a45fbb9458/original/eyeem-26694340-135367311.jpg,38.96589,16.3092
ROME,Rome,Italy,IT,https://content.skyscnr.com/562fb1d3b394e92393671562fe241138/stock-photo-st-peter-s-basilica-83184691.jpg,41.878243,12.528089999999999
BRIN,Brindisi,Italy,IT,https://content.skyscnr.com/f7f059e28e04b44737f527b459f8d638/GettyImages-490477064.jpg,40.630095000000004,17.938839
CATA,Catania,Italy,IT,https://content.skyscnr.com/551ee1c8b7ed734978a498dc05f85d83/GettyImages-467692542.jpg,37.516282000000004,15.076072
NAPL,Naples,Italy,IT,https://content.skyscnr.com/m/0f141bf76cf06068/Large-napl_139999980_doc.jpg,40.862838,14.237375
PALE,Palermo,Italy,IT,https://content.skyscnr.com/b5b377433a4dd4788bd9a767d90d1555/GettyImages-471536974.jpg,38.128634999999996,13.334864999999999
VENI,Venice,Italy,IT,https://content.skyscnr.com/2a72a6087b8bee22ab2c798e61bee6fe/venice.jpg,45.581192,12.561157000000001
VERO,Verona,Italy,IT,https://content.skyscnr.com/m/3da3e30063a26934/Large-GettyImages-452657391_doc.jpg,45.413277,10.977656
CUNE,Cuneo,Italy,IT,https://content.skyscnr.com/288b947c3afa90f28dda77ea3f9cc413/GettyImages-465959900.jpg,44.386982,7.546717999999999
ALGS,Alghero Sardinia,Italy,IT,https://content.skyscnr.com/0ebceb814d5354db3f9983515e72422e/Alghero%20Sardinia-GettyImages-638337502.jpg,40.55685,8.322542
PESC,Pescara,Italy,IT,https://content.skyscnr.com/569befea317cf3979e8b5916fbc7e5cd/GettyImages-529368487.jpg,42.454679999999996,14.213099
PERU,Perugia,Italy,IT,https://content.skyscnr.com/4c4598de81cb9268d4d61b95dbb5a48f/GettyImages-466869094.jpg,43.107993,12.380988
CORT,Crotone,Italy,IT,https://content.skyscnr.com/d3adfb5b0ca6b67668b1cf8857eff065/GettyImages-153908030.jpg,39.081512,17.113831
ANCO,Ancona,Italy,IT,https://content.skyscnr.com/b4be7d74908065e81a5c572c285b9aa1/GettyImages-481573120.jpg,43.588592,13.508806
OLBI,Olbia,Italy,IT,https://content.skyscnr.com/m/329e1b9ba93fbc6d/original/eyeem-26694340-109665343.jpg,40.925183000000004,9.492156
LAMP,Lampedusa,Italy,IT,https://content.skyscnr.com/0776a3acc229c616aeee7c00bb507012/GettyImages-153651373.jpg,35.500516,12.606672
MLAA,Valletta,Malta,MT,https://content.skyscnr.com/m/8065ff02c4914c/original/Valletta-aerial-shot.jpg,35.898936,14.512858999999999
BRIS,Bristol,United Kingdom,UK,https://content.skyscnr.com/93b3b0db087d3993d4f57e7fbb17e507/GettyImages-461988835.jpg,51.449749,-2.584173
EDIN,Edinburgh,United Kingdom,UK,https://content.skyscnr.com/9df58c8d6e66cd62d55c804b2d7cd22e/GettyImages-506396604.jpg,55.929742000000005,-3.306716
NEWC,Newcastle,United Kingdom,UK,https://content.skyscnr.com/b803a8189485627a03bb3736ac7f765c/GettyImages-510958054.jpg,54.989692000000005,-1.6279139999999999
BIRM,Birmingham,United Kingdom,UK,https://content.skyscnr.com/02167c9faf5b31748675b0f2cff5ad1e/stock-photo-gas-street-basin-the-cube-97809537.jpg,52.478308,-1.8935380000000002
MANC,Manchester,United Kingdom,UK,https://content.skyscnr.com/d05e3e7b0fbfb30e92dbd8e2839b00b0/GettyImages-465556436.jpg,53.471419,-2.244834
GLAS,Glasgow,United Kingdom,UK,https://content.skyscnr.com/769cd8c37b872118fc66395197b5c3e2/GettyImages-516440633.jpg,55.860766000000005,-4.268234
LOND,London,United Kingdom,UK,https://content.skyscnr.com/m/1a55403f63baf856/Large-London-England-Aug-2017-Brendan-van-Son-5.jpg,51.509648,-0.099076
LIVE,Liverpool,United Kingdom,UK,https://content.skyscnr.com/4d8148466079a5be8a7417ab17bc596f/GettyImages-470715430.jpg,53.410374,-2.979375
LEED,Leeds,United Kingdom,UK,https://content.skyscnr.com/1ff357af8efc93f3c8c1f4a886942b5e/GettyImages-515150108.jpg,53.797563000000004,-1.544227
NOTT,Nottingham,United Kingdom,UK,https://content.skyscnr.com/08b29dbfb6c59f348c6ff686b73083aa/GettyImages-121081723.jpg,52.94961800000001,-1.1475469999999999
HUMB,Kirmington,United Kingdom,UK,https://content.skyscnr.com/27cca5261089a4b7fd728339076726f8/Humberside-GettyImages-640242306.jpg,53.586490000000005,-0.33371
CARD,Cardiff,United Kingdom,UK,https://content.skyscnr.com/3ac6ba587d62c819e80a2554c7dc3894/GettyImages-478086609.jpg,51.501018,-3.1926259999999997
TIRA,Tirana,Albania,AL,https://content.skyscnr.com/d4acb8b30e8cfcb36db339ce50fd23ae/GettyImages-485428808.jpg,41.282045000000004,19.799067
SOFI,Sofia,Bulgaria,BG,https://content.skyscnr.com/31593d990b83848a59eaa86c40d5eb24/sofia.jpg,42.685984000000005,23.326714000000003
PLOV,Plovdiv,Bulgaria,BG,https://content.skyscnr.com/d26a05bd530c0035fbb7ecaf89daa723/GettyImages-477378716.jpg,42.144039,24.744010999999997
